h3_res8,total_violations,avg_severity,max_severity,avg_lane_blockage,max_lane_blockage,avg_vehicle_size,unique_hours,unique_days,lat_center,lng_center,road_multiplier,is_junction,junction_boost,vehicle_entropy,temporal_persistence,dominant_violation,dominant_vehicle,police_station,junction_name,location_name,D_norm,S_norm,P_norm,R_norm,V_norm,cis_raw,cis_score,cis_category,carriageway_reduction
8860145a13fffff,134,3.003731343283582,3.75,33.73134328358209,70,1.0216417910447761,14,44,12.934373795063234,77.51644764724708,2.0,False,1.0,2.2008877426323856,0.5833333333333334,NO PARKING,CAR,Byatarayanapura,No Junction,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",0.014813989752728893,0.5572139303482587,0.5833333333333334,1.0,0.718700833466851,0.4087437461902314,49.942067027838796,moderate,10.272727272727273
8860145a15fffff,142,2.8034037558685445,4.166666666666667,30.809859154929576,70,1.1697183098591548,14,24,12.941223517605634,77.52517291197184,2.0,True,1.5,2.983527643158906,0.5833333333333334,WRONG PARKING,SCOOTER,Byatarayanapura,No Junction,"Mysore Road, Dr Ambedkar Nagar, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",0.015705056805524614,0.46817944705268644,0.5833333333333334,1.0,0.9742722276276409,0.5071981570150403,62.158447608010704,high,18.229166666666664
8860145a17fffff,6,2.5833333333333335,3.0,25.833333333333332,30,1.2833333333333334,6,6,12.9371091,77.51863136666667,1.0,False,1.0,2.251629166666475,0.25,WRONG PARKING,SCOOTER,Byatarayanapura,No Junction,"Mysore Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",0.0005569169079973268,0.37037037037037046,0.25,0.0,0.7352704671813751,0.18908130503950182,22.68600040994041,low,2.583333333333333
8860145a1bfffff,11,3.0,3.0,30.0,30,1.0454545454545454,4,5,12.9255789,77.51666558181819,1.0,False,1.0,1.309296667804195,0.16666666666666666,NO PARKING,CAR,Kengeri,No Junction,"12th Cross Road, Sri Pattanagere Jayanna Circle, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",0.0011138338159946536,0.5555555555555556,0.16666666666666666,0.0,0.4275513867521337,0.198427149973858,23.845647779772587,low,6.6
8860145a1dfffff,7,2.5,2.5,25.0,25,2.0571428571428574,4,4,12.936780214285715,77.53232858571428,1.0,False,1.0,1.8423709926000305,0.16666666666666666,WRONG PARKING,CAR,Banashankari,No Junction,"Kerekodi Main Road, New D Souza Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",0.0006683002895967921,0.3333333333333333,0.16666666666666666,0.0,0.601627035447963,0.1566639862560494,18.66360770727016,low,4.375
8860145a21fffff,109,2.8356269113149843,4.166666666666667,29.954128440366972,70,0.8770642201834862,14,49,12.96515860825688,77.54924919357798,2.0,True,1.5,2.050822430510108,0.5833333333333334,NO PARKING,SCOOTER,Magadi Road,No Junction,"C Chowdappa Main Road, Hoshalli, Padarayanapura, Bengaluru, Karnataka. Pin-560026 (India)",0.01202940521274226,0.4825008494733264,0.5833333333333334,1.0,0.6696969416278801,0.48530978926238466,59.44250396968034,moderate,6.663265306122449
8860145a23fffff,1234,2.5526066990815774,4.0,26.017017828200974,70,0.8878444084278767,15,64,12.96496026703781,77.53866106307461,2.0,True,1.5,2.006061270190754,0.625,WRONG PARKING,SCOOTER,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout","Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",0.1373357095121408,0.3567140884807011,0.625,1.0,0.6550801655864644,0.49653564822073465,60.83542648301052,high,26.01701782820097
8860145a25fffff,1089,2.951408019589838,4.0,30.064279155188245,70,0.6515151515151515,15,74,12.973604096602386,77.5510839097337,2.0,True,1.5,1.3740958465414652,0.625,NO PARKING,SCOOTER,Magadi Road,"BTP070 - Cholurpalya Junction, Magadi Road","1st Cross Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",0.1211851191802183,0.5339591198177058,0.625,1.0,0.4487115862758445,0.5194922426105595,63.683917389017466,high,30.064279155188245
8860145a27fffff,2061,2.720726184699984,3.75,27.566715186802522,50,0.6562348374575449,14,82,12.973844312566714,77.54528752440562,2.0,True,1.5,1.3615016857169944,0.5833333333333334,WRONG PARKING,SCOOTER,Vijayanagara,BTP020 - Hosahalli Metro Station,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",0.22944976609489864,0.4314338598666596,0.5833333333333334,1.0,0.44459895767355906,0.5197613114090192,63.717303875378974,high,27.56671518680252
8860145a29fffff,26,2.8653846153846154,3.75,32.69230769230769,50,1.3461538461538463,11,15,12.957904234615386,77.55341855,2.0,True,1.5,2.236834032178849,0.4583333333333333,NO PARKING,CAR,Chamarajpet,"BTP093 - Toll Gate, Mysore Road","Mysore Road, Mominpura, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",0.002784584539986634,0.49572649572649574,0.4583333333333333,1.0,0.7304391096882864,0.47195212806868286,57.78506402934467,moderate,5.666666666666667
8860145a2bfffff,505,2.690181518151815,4.166666666666667,29.465346534653467,70,1.0011881188118812,18,74,12.953780357307052,77.54314771806327,2.0,True,1.5,2.550886039565244,0.75,WRONG PARKING,SCOOTER,Byatarayanapura,"BTP095 - Satellite Bus Stand, Mysore Road","Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",0.05613722432613054,0.41785845251191783,0.75,1.0,0.8329929269837488,0.5204452145845185,63.8021636739588,high,20.10810810810811
8860145a2dfffff,361,2.9687211449676822,3.8333333333333335,32.38227146814405,60,0.8731301939058171,14,65,12.963964393628808,77.55508959944598,2.0,True,1.5,2.2249572214290367,0.5833333333333334,NO PARKING,SCOOTER,Magadi Road,No Junction,"Hosahalli Main Road, Umar Farooq Nagar, Padarayanapura, Bengaluru, Karnataka. Pin-560018 (India)",0.04009801737580753,0.5416538422078587,0.5833333333333334,1.0,0.7265607320596077,0.5130677243294756,62.88675289726453,high,17.984615384615388
8860145a31fffff,22,2.712121212121212,3.0,29.545454545454547,30,0.6,4,4,12.96093299090909,77.52707638636365,1.0,False,1.0,0.8453509363338975,0.16666666666666666,WRONG PARKING,SCOOTER,Byatarayanapura,No Junction,"4th Main Road, Sri Basaveshwara HBCS, Phase 1, Chandra Layout Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",0.0023390510135887724,0.42760942760942755,0.16666666666666666,0.0,0.276049709765,0.15468804898763353,18.418430254362878,low,16.25
8860145a33fffff,262,3.087831697564522,3.875,35.591603053435115,70,1.0286259541984732,16,49,12.957445500381679,77.51887625267176,2.0,False,1.0,2.3082934328042097,0.6666666666666666,NO PARKING,CAR,Byatarayanapura,No Junction,"Dr Rajkumar Puniya Bhoomi Road, Nagarabavi Circle, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",0.029071062597460458,0.594591865584232,0.6666666666666666,1.0,0.7537742075173537,0.4376712217766844,53.531434411455216,moderate,19.03061224489796
8860145a35fffff,319,2.62251828631139,3.75,26.88087774294671,50,0.6758620689655173,12,30,12.962746488640333,77.53106673312969,2.0,True,1.5,1.443946052339607,0.5,WRONG PARKING,SCOOTER,Byatarayanapura,"BTP016 - 5th Main Road, RPC Layout","4th Main Road, KPA Block, Chandra Layout Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",0.03541991534862998,0.3877859050272845,0.5,1.0,0.47152120084601845,0.44029414692909163,53.85689115459829,moderate,26.880877742946712
8860145a39fffff,81,3.4650205761316877,3.8333333333333335,44.135802469135804,50,1.2777777777777777,12,24,12.947041202469137,77.53228886666666,2.0,True,1.5,2.6937271341738986,0.5,NO PARKING,LORRY/GOODS VEHICLE,Byatarayanapura,No Junction,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",0.008910670527957229,0.762231367169639,0.5,1.0,0.8796377475046905,0.5586020627511721,68.53672635163434,high,14.895833333333334
8860145a3bfffff,91,3.371794871794872,3.75,43.18681318681319,50,1.457142857142857,12,9,12.949758372527473,77.52247869010989,2.0,True,1.5,2.973674637542758,0.5,NO PARKING,LORRY/GOODS VEHICLE,Byatarayanapura,No Junction,"Magadi Road, BDA Layout, Block 3, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",0.010024504343951883,0.7207977207977208,0.5,1.0,0.9710547244307057,0.5558911594570722,68.2003531401213,high,43.18681318681319
8860145a3dfffff,17,2.892156862745098,3.1666666666666665,29.705882352941178,45,0.9058823529411765,7,8,12.956319029411764,77.5365737117647,1.8,True,1.5,1.8980933728039213,0.2916666666666667,NO PARKING,SCOOTER,Vijayanagara,BTP017 - Attiguppe Circle,"4th Cross Road, Attiguppe Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",0.0017821341055914458,0.5076252723311546,0.2916666666666667,0.8,0.6198232025295102,0.41677681451682697,50.93882297896462,moderate,6.3125
8860145a41fffff,11,2.6363636363636362,3.0,26.363636363636363,30,1.4181818181818182,6,5,12.922848765299324,77.56128722786643,1.0,True,1.5,2.413088435560141,0.25,WRONG PARKING,CAR,Banashankari,BTP158 - Devegowda Petrol Bunk,"30th Cross Road, Kittur Rani Chennamma Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",0.0011138338159946536,0.39393939393939387,0.25,0.0,0.78799506047591,0.29935860346771964,36.369383771499585,low,5.800000000000001
8860145a43fffff,116,2.9547413793103448,3.75,30.0,50,0.7586206896551724,11,19,12.926622865517242,77.55082778017243,2.0,True,1.5,1.5338786780793674,0.4583333333333333,NO PARKING,SCOOTER,Banashankari,BTP155 - Katriguppe Junction,"Dr Vishwesha Teertha Swamy Gala Road, Kathriguppe Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",0.012809088883938516,0.5354406130268199,0.4583333333333333,1.0,0.500888738235038,0.46652397898068954,57.11153061881178,moderate,18.315789473684212
8860145a45fffff,3,2.8333333333333335,3.5,36.666666666666664,50,0.8333333333333334,1,3,12.93701343478807,77.56242155555735,2.0,False,1.0,0.9182958337659504,0.041666666666666664,NO PARKING,MOTOR CYCLE,Basavanagudi,No Junction,"KP Purnachandra Tejaswi Road, Ashok Nagar, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",0.00022276676319893073,0.48148148148148157,0.041666666666666664,1.0,0.29986989721146645,0.2706767921762474,32.810498806063336,low,3.6666666666666665
8860145a47fffff,2,3.0,3.0,30.0,30,1.3,1,1,12.932781949999999,77.55723295,1.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,NO PARKING,CAR,Banashankari,No Junction,"ITI Layout Road, Thyagarajnagar, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560085, India",0.00011138338159946537,0.5555555555555556,0.041666666666666664,0.0,0.0,0.14517230390336874,17.237701402507454,low,6.0
8860145a49fffff,2,3.0,3.5,37.5,50,0.95,2,2,12.9188834,77.565114,2.0,True,1.5,0.9999999997114609,0.08333333333333333,WRONG PARKING,SCOOTER,Banashankari,BTP158 - Devegowda Petrol Bunk,"Dr Rajkumar Puniya Bhoomi Road, Kanaka Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",0.00011138338159946537,0.5555555555555556,0.08333333333333333,1.0,0.3265504275363206,0.3975463381062744,48.55267474445474,moderate,3.75
8860145a4bfffff,2,2.75,3.0,27.5,30,0.95,2,2,12.920341149999999,77.55828844999999,1.0,True,1.5,0.9999999997114609,0.08333333333333333,NO PARKING,CAR,Banashankari,BTP158 - Devegowda Petrol Bunk,"Dr Rajkumar Puniya Bhoomi Road, Gururaja Layout, Block 7 Phase 4, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",0.00011138338159946537,0.4444444444444444,0.08333333333333333,0.0,0.3265504275363206,0.2497685603284966,30.216171996621572,low,2.75
8860145a4dfffff,11,2.909090909090909,3.0,29.09090909090909,30,0.8545454545454546,2,6,12.927326863636363,77.56763616363637,1.0,True,1.5,1.095795254568125,0.08333333333333333,NO PARKING,SCOOTER,Banashankari,No Junction,"Gayatri Bhavan Road, Byrappa Block, Thyagarajanagar, Bengaluru, Karnataka. Pin-560070 (India)",0.0011138338159946536,0.5151515151515151,0.08333333333333333,0.0,0.3578324089702281,0.27024862165029545,32.75737072318293,low,5.333333333333333
8860145a51fffff,6,2.875,3.5,33.333333333333336,50,1.0999999999999999,4,6,12.91935531702327,77.54212061391003,2.0,False,1.0,1.2516291669550144,0.16666666666666666,WRONG PARKING,PASSENGER AUTO,Banashankari,No Junction,"Ittamadu Road, Thimmaraya Gowda Layout, Ittamadu, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",0.0005569169079973268,0.5,0.16666666666666666,1.0,0.40872003969216586,0.30286467824777247,36.804423131309306,low,3.3333333333333335
8860145a57fffff,1,3.0,3.0,30.0,30,1.3,1,1,12.9247254,77.5309136,1.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,NO PARKING,CAR,Kengeri,No Junction,"1st Main Road, Durga Parameshwari Nagar, Hosakerehalli, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",0.0,0.5555555555555556,0.041666666666666664,0.0,0.0,0.1451388888888889,17.233555214128916,low,3.0
8860145a5bfffff,12,3.3333333333333335,3.5,43.333333333333336,50,0.6166666666666667,5,9,12.908155701177025,77.53318194918471,2.0,False,1.0,1.7841591272743436,0.20833333333333334,PARKING IN A MAIN ROAD,MOPED,K.S. Layout,No Junction,"4th Main Road, Kodipur, Bengaluru, Karnataka. Pin-560061 (India)",0.001225217197594119,0.7037037037037037,0.20833333333333334,1.0,0.5826179259354308,0.3741529251600387,45.64998269413247,moderate,5.777777777777778
8860145a61fffff,22,2.5681818181818183,3.0,25.681818181818183,30,1.4363636363636365,6,9,12.946901327272728,77.56652738636363,1.0,True,1.5,1.0476747985540578,0.25,WRONG PARKING,CAR,Basavanagudi,BTP215 - Vanivillas Junction,"Dr Masti Venkatesh Iyengar Road, Gavipuram Extension, Bengaluru, Karnataka. Pin-560004 (India)",0.0023390510135887724,0.3636363636363637,0.25,0.0,0.3421186534833247,0.25648029849183357,31.04897519021021,low,6.277777777777779
8860145a63fffff,7,2.7142857142857144,3.5,29.285714285714285,50,0.8142857142857143,2,2,12.948231071428571,77.5564869,2.0,False,1.0,1.378783493053367,0.08333333333333333,WRONG PARKING,SCOOTER,Basavanagudi,No Junction,"Sri Raghavendra Mutt Road, Kalidasa Circle, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",0.0006683002895967921,0.4285714285714286,0.08333333333333333,1.0,0.450242339248666,0.2758627343696295,33.45397879817724,low,10.25
8860145a65fffff,87,3.031609195402299,3.75,34.42528735632184,70,0.9183908045977012,11,27,12.957723594252874,77.56901756091953,2.0,True,1.5,2.345769750229134,0.4583333333333333,NO PARKING,SCOOTER,V.V.Puram (C.Pet),BTP214 - 5th Main Chamrajpet  Junction,"4th Main Road, Chamrajpet 5th Main Junction, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",0.00957897081755402,0.5696040868454662,0.4583333333333333,1.0,0.7660121149967152,0.49530568215636994,60.68281032882204,high,11.092592592592592
8860145a67fffff,11,2.6893939393939394,3.75,30.0,50,2.4545454545454546,5,5,12.958011472727271,77.55976863636364,2.0,True,1.5,1.2776134362420375,0.20833333333333334,WRONG PARKING,PRIVATE BUS,Chamarajpet,BTP091 - Sirsi Circle,"4th Main Road, TR Mill Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",0.0011138338159946536,0.41750841750841755,0.20833333333333334,1.0,0.4172052139382863,0.38933767163696564,47.53413029525569,moderate,6.6
8860145a69fffff,663,2.651206636500754,4.0,26.84766214177979,70,0.8553544494720966,14,79,12.942694786455771,77.56994713087569,2.0,True,1.5,1.6869429076727847,0.5833333333333334,WRONG PARKING,SCOOTER,Basavanagudi,BTP108 - Tagore Park Junction,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0.07373579861884606,0.40053628288922405,0.5833333333333334,1.0,0.550871927856497,0.4738245645364796,58.01739893756428,moderate,22.531645569620256
8860145a6bfffff,25,2.8,3.0,28.0,30,1.028,8,10,12.938563656887068,77.5586344883387,1.0,False,1.0,1.7433726573573414,0.3333333333333333,NO PARKING,CAR,Basavanagudi,No Junction,"10th Main Road, Sri Srinivasa Nagar Circle, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",0.0026732011583871684,0.46666666666666656,0.3333333333333333,0.0,0.569299086744415,0.21301255395373597,25.655428006387325,low,7.0
8860145a6dfffff,463,2.914686825053996,4.0,29.967602591792655,70,0.9336933045356371,12,82,12.945637214711759,77.57182555318286,2.0,True,1.5,2.1082312696324697,0.5,NO PARKING,SCOOTER,Basavanagudi,BTP108 - Tagore Park Junction,"Sri DV Gundappa Road, Gandhi Bazar Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0.051459122298953,0.517638588912887,0.5,1.0,0.6884438225903556,0.49492288972513615,60.635312832427665,high,16.92073170731707
8860145a85fffff,14,2.5357142857142856,3.0,26.071428571428573,30,1.2214285714285715,2,3,12.947569285714286,77.48842769285714,1.0,False,1.0,2.4956029227191268,0.08333333333333333,WRONG PARKING,CAR,Jnanabharathi,No Junction,"1st Main Road, BDA Layout, Stage 2, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",0.0014479839607930496,0.34920634920634913,0.08333333333333333,0.0,0.8149402015395044,0.16543119861298555,19.751457422506373,low,12.166666666666668
8860145a87fffff,2,2.125,2.5,25.0,25,0.6,1,1,12.9515529,77.4819995,1.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,WRONG PARKING,SCOOTER,Jnanabharathi,No Junction,"80 Feet Road, Gangamma Layout, Byraveshwara Nagar, Ullal, Bengaluru, Karnataka. Pin-560110 (India)",0.00011138338159946537,0.16666666666666666,0.041666666666666664,0.0,0.0,0.047950081681146506,5.174212752617214,low,5.0
8860145a89fffff,10,2.8,3.5,30.0,50,1.23,4,5,12.93423046,77.49020331,2.0,False,1.0,0.4689955933007422,0.16666666666666666,WRONG PARKING,CAR,Kengeri,No Junction,"Kengeri Main Road, Ambedkar Circle, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",0.0010024504343951882,0.46666666666666656,0.16666666666666666,1.0,0.15315071157421398,0.2742194587229223,33.250078530732395,low,6.0
8860145a8dfffff,55,2.790909090909091,3.0,27.90909090909091,30,1.0036363636363637,9,15,12.939272992727272,77.49309578363638,1.0,False,1.0,2.1038046786998024,0.375,NO PARKING,CAR,Jnanabharathi,No Junction,"Kengeri Main Road, Rajarajeshwari Layout, Nagadevanahalli, Bengaluru, Karnataka. Pin-560056 (India)",0.00601470260637113,0.46262626262626266,0.375,0.0,0.6869983174285562,0.22867084183276148,27.598333381185093,low,10.233333333333333
8860145aa5fffff,4,2.625,3.0,26.25,30,0.875,3,4,12.970034525,77.495394975,1.0,False,1.0,1.4999999995671913,0.125,WRONG PARKING,SCOOTER,Jnanabharathi,No Junction,"60 Feet Road, Sri Maregowda Circle, Gidadakonenahalli, Bengaluru, Karnataka. Pin-560091 (India)",0.00033415014479839606,0.3888888888888889,0.125,0.0,0.4898256412809252,0.15525851856813577,18.489215031260557,low,2.625
8860145aadfffff,1,2.5,2.5,25.0,25,1.3,1,1,12.9620354,77.4981606,1.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,WRONG PARKING,CAR,Jnanabharathi,No Junction,"1st Cross Road, Sidvin Grace, Mallathahalli, Bengaluru, Karnataka. Pin-560056 (India)",0.0,0.3333333333333333,0.041666666666666664,0.0,0.0,0.08958333333333333,10.34013312847735,low,2.5
8860145ac1fffff,12,3.597222222222222,4.166666666666667,60.0,70,0.7000000000000001,4,3,12.925075116666667,77.49884434166667,2.0,False,1.0,1.2806721290880785,0.16666666666666666,NO PARKING,SCOOTER,Kengeri,No Junction,"Mysore Road, BDA Layout, Dubasipalya, Bengaluru, Karnataka. Pin-560059 (India)",0.001225217197594119,0.8209876543209875,0.16666666666666666,1.0,0.41820403139500734,0.3840708012511257,46.88060860373546,moderate,24.0
8860145ac3fffff,1,3.0,3.0,30.0,30,0.6,1,1,12.9234196,77.4931833,1.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,NO PARKING,SCOOTER,Kengeri,No Junction,"4th Main Road, BDA Indraprastha, Kengeri, Bengaluru, Karnataka. Pin-560059 (India)",0.0,0.5555555555555556,0.041666666666666664,0.0,0.0,0.1451388888888889,17.233555214128916,low,3.0
8860145ac5fffff,1,2.5,2.5,25.0,25,1.3,1,1,12.9315757,77.5063069,1.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,WRONG PARKING,CAR,Kengeri,No Junction,"Jnana Bharathi, Jnana Bharathi Ward, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560056, India",0.0,0.3333333333333333,0.041666666666666664,0.0,0.0,0.08958333333333333,10.34013312847735,low,2.5
8860145acbfffff,43,2.941860465116279,3.0,29.41860465116279,30,0.5976744186046511,2,7,12.917065086046511,77.50018434883721,1.0,False,1.0,0.8915128716690621,0.08333333333333333,NO PARKING,SCOOTER,Kengeri,No Junction,"Global City Tech Park Road, Elegant Esplande, BEML Layout Stage 7, Mylasandara, Bengaluru, Karnataka. Pin-560098 (India)",0.004678102027177545,0.5297157622739017,0.08333333333333333,0.0,0.29112390948677674,0.16962228393557083,20.271493984766444,low,18.071428571428573
8860145ad1fffff,4,2.25,3.0,26.25,30,0.75,2,3,12.915054075,77.48083835,1.0,False,1.0,1.4999999995671913,0.08333333333333333,WRONG PARKING,SCOOTER,Kengeri,No Junction,"Kommaghatta Road, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",0.00033415014479839606,0.2222222222222222,0.08333333333333333,0.0,0.4898256412809252,0.1073418519014691,12.543638482386077,low,3.5
8860145ad5fffff,8,3.0,3.0,30.0,30,0.6875,4,3,12.9247098,77.4852246,1.0,False,1.0,1.4056390617967578,0.16666666666666666,NO PARKING,SCOOTER,Kengeri,No Junction,"Kengeri Main Road, Hoyasala Circle, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",0.0007796836711962575,0.5555555555555556,0.16666666666666666,0.0,0.45901203670481655,0.2008437569266331,24.14550423110337,low,8.0
8860145ad7fffff,1,2.5,2.5,25.0,25,1.3,1,1,12.9258225,77.4767094,1.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,WRONG PARKING,CAR,Kengeri,No Junction,"3rd Main Road, DS Max Star Nest, SMV Layout, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",0.0,0.3333333333333333,0.041666666666666664,0.0,0.0,0.08958333333333333,10.34013312847735,low,2.5
8860145ad9fffff,51,2.9979575163398695,3.75,32.549019607843135,60,1.1980392156862745,10,25,12.91268999016361,77.48127877188074,2.0,False,1.0,2.1720149868332412,0.4166666666666667,NO PARKING,CAR,Kengeri,No Junction,"Kengeri Magadi Road, Police Quarters, Stage 1, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",0.005569169079973268,0.554647785039942,0.4166666666666667,1.0,0.7092724227151284,0.37957449080118777,46.3226992200636,moderate,6.639999999999999
8860145addfffff,1,3.75,3.75,50.0,50,2.8,1,1,12.9154286,77.4882214,2.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,PARKING IN A MAIN ROAD,PRIVATE BUS,Kengeri,No Junction,"Mysore Road, Ranka Aqua Greens, Harsha Layout, Kengeri, Bengaluru, Karnataka. Pin-560060 (India)",0.0,0.8888888888888888,0.041666666666666664,1.0,0.0,0.3484722222222222,42.46348004761364,moderate,5.0
8860145ae1fffff,5,2.5,2.5,25.0,25,1.44,1,1,12.948161424815897,77.50593487554218,1.0,False,1.0,0.7219280945988233,0.041666666666666664,WRONG PARKING,CAR,Jnanabharathi,No Junction,"Gandhi Marg, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",0.00044553352639786146,0.3333333333333333,0.041666666666666664,0.0,0.23574592802284927,0.10857666763308063,12.696856391034094,low,12.5
8860145ae3fffff,25,2.686666666666667,3.5,28.4,50,0.9239999999999999,7,12,12.948473070075647,77.49783521088672,2.0,False,1.0,2.2684930692104026,0.2916666666666667,WRONG PARKING,SCOOTER,Jnanabharathi,No Junction,"Bangalore University Road, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",0.0026732011583871684,0.41629629629629644,0.2916666666666667,1.0,0.7407773817678199,0.3278882249630159,39.909384783896776,low,5.916666666666667
8860145ae5fffff,4,2.5,2.5,25.0,25,1.3,3,4,12.961038225,77.50992915,1.0,False,1.0,-1.4426951601859516e-10,0.125,WRONG PARKING,CAR,Jnanabharathi,No Junction,"Mallathahalli Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",0.00033415014479839606,0.3333333333333333,0.125,0.0,0.0,0.10218357837677285,11.903591662884565,low,2.5
8860145ae7fffff,1,3.0,3.0,30.0,30,1.3,1,1,12.9525451,77.4998988,1.0,False,1.0,-1.4426951601859516e-10,0.041666666666666664,NO PARKING,CAR,Jnanabharathi,No Junction,"2nd Main Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",0.0,0.5555555555555556,0.041666666666666664,0.0,0.0,0.1451388888888889,17.233555214128916,low,3.0
8860145b01fffff,809,2.8049031726411204,3.75,28.38689740420272,70,1.0009888751545117,14,84,12.993142772435105,77.57216961137206,2.0,False,1.0,2.103792139022977,0.5833333333333334,NO PARKING,CAR,Malleshwaram,No Junction,"Sri Venkataranga Ayangar Road, Mill Corner Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",0.08999777233236801,0.46884585450716465,0.5833333333333334,1.0,0.6869942225917272,0.4066703331338397,49.68479462343783,moderate,27.339285714285715
8860145b03fffff,271,2.8219557195571956,3.75,28.339483394833948,50,0.818450184501845,13,29,12.99591997601476,77.56397111476015,2.0,False,1.0,1.9303090751036651,0.5416666666666666,NO PARKING,SCOOTER,Sheshadripuram,No Junction,"4th Main Road, Nagappa Block, Srirampuram, Bengaluru, Karnataka. Pin-560021 (India)",0.030073513031855646,0.47642476424764246,0.5416666666666666,1.0,0.630343253890392,0.37980570528269864,46.35138868230425,moderate,26.48275862068966
8860145b05fffff,34,3.014705882352941,3.5,30.294117647058822,40,0.8323529411764706,7,9,12.998402852941176,77.58179409411765,1.3,False,1.0,1.8443232166003192,0.2916666666666667,NO PARKING,SCOOTER,Sheshadripuram,No Junction,"J Lingaiah Road, Kempanna Block, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",0.003675651592782357,0.5620915032679739,0.2916666666666667,0.30000000000000004,0.6022645350299959,0.26955673409722786,32.67152021027907,low,11.444444444444445
8860145b07fffff,1356,2.709255162241888,3.75,27.230825958702066,70,1.1170353982300885,15,93,13.000924091887905,77.57040700951327,2.0,False,1.0,1.7576724136173065,0.625,WRONG PARKING,CAR,Malleshwaram,No Junction,"Sri Venkataranga Ayangar Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",0.15092448206727557,0.4263356276630614,0.625,1.0,0.5739686782654454,0.4115287457971836,50.28763422822251,moderate,27.230825958702063
